user_id,cibil_score,account_age_days,user_history_score,transaction_amount,transaction_type,bank_balance,insufficient_funds_flag,ip_switching_frequency,rooted_device_flag,multiple_attempts_short_time,account_behavior_score,past_failure_count,success_rate,always_fails_after_spending_flag,velocity_score,anomaly_score,fraud_label
100609,803,473,71,290.52,international,1875.0,0,0,0,0,94,0,0.9212,0,14,15,0
100642,772,435,89,2652.95,domestic,11392.6,0,4,0,0,99,3,0.8695,0,27,5,0
102392,834,85,82,804.0,domestic,3116.82,0,0,1,0,89,0,0.9874,0,14,15,0
106948,894,728,94,793.1,domestic,4141.51,0,0,1,0,92,0,0.9324,0,11,30,0
107632,436,39,28,7481.01,international,2366.93,1,16,0,1,21,12,0.0823,1,85,87,1
106811,748,1157,92,698.8,domestic,9778.75,0,0,0,0,91,2,0.9034,0,15,29,0
106537,690,366,75,433.81,domestic,3148.45,0,4,0,0,93,1,0.9496,0,23,0,0
106761,650,157,80,1060.7,domestic,9308.94,0,1,0,0,99,2,0.9542,0,22,15,0
104531,811,722,75,4877.95,domestic,17126.67,0,0,0,0,94,0,0.9199,0,10,13,0
104576,778,2522,83,1350.71,domestic,16156.03,0,1,0,0,96,0,0.8955,0,18,23,0
106768,690,251,89,1285.67,domestic,2083.82,0,0,0,0,99,0,0.9687,0,6,4,0
105346,740,747,88,2771.08,domestic,19456.04,0,3,0,0,84,1,0.9251,0,26,16,0
107239,569,510,41,951.25,international,840.16,1,10,0,0,47,6,0.1657,0,56,81,1
101296,805,469,81,388.9,domestic,2944.75,0,2,0,0,81,2,0.8601,0,26,25,0
100792,688,127,72,1147.76,domestic,11576.93,0,3,0,1,85,0,0.9971,0,27,10,0
103523,750,590,93,2666.74,domestic,36969.19,0,2,0,0,94,1,0.9193,0,19,30,0
106269,724,1809,80,1560.78,domestic,20344.45,0,1,0,0,96,1,0.9143,0,11,21,0
107698,491,310,27,8015.93,domestic,4509.71,1,11,0,1,28,8,0.1742,1,69,74,1
103606,650,1139,93,185.21,domestic,777.88,0,1,0,0,95,1,0.9073,0,15,6,0
105209,842,418,82,904.08,domestic,6335.0,0,1,0,0,88,1,0.9897,0,14,12,0
106435,690,671,84,18293.28,domestic,206564.5,0,1,0,0,91,0,0.8736,0,12,5,0
101908,790,516,89,1103.65,domestic,4697.89,0,0,0,0,90,2,0.9146,0,0,26,0
101909,755,263,77,672.71,international,4028.95,0,1,0,0,86,5,0.9522,0,17,14,0
103442,702,134,69,4368.91,domestic,44989.32,0,1,0,1,84,0,0.9016,0,29,14,0
104463,726,182,94,246.04,international,1354.68,0,1,0,0,92,0,1.0,0,20,17,0
103303,819,404,86,2239.1,international,16243.07,0,0,0,0,99,0,0.9218,0,21,11,0
100401,791,194,89,2837.28,international,15331.33,0,1,0,0,95,0,1.0,0,25,17,0
102745,698,233,74,1765.6,domestic,22854.05,0,0,0,0,95,0,0.9296,0,21,12,0
103695,694,383,81,3921.12,domestic,32731.44,0,1,0,0,89,3,0.9138,0,20,19,0
106049,722,110,100,4498.89,international,16735.54,0,1,0,0,98,0,0.9481,0,17,7,0
105211,742,266,77,990.74,international,9337.87,0,2,0,0,100,0,0.9196,0,14,13,0
100863,899,1702,96,623.08,domestic,6971.64,0,1,1,0,84,0,0.8317,0,12,16,0
105245,690,352,87,4966.19,domestic,17808.56,0,5,0,0,82,1,0.9667,0,24,11,0
105048,733,519,81,5527.03,domestic,74145.47,0,2,0,0,98,1,0.9981,0,19,15,0
102003,670,1241,75,792.92,domestic,8488.5,0,0,0,0,100,0,0.8764,0,11,18,0
105210,812,731,75,2688.17,domestic,28743.93,0,0,0,0,94,1,0.9436,0,13,27,0
102774,763,771,77,1041.55,domestic,13507.55,0,1,0,0,84,0,0.9363,0,9,4,0
101256,824,269,100,4568.1,domestic,36523.24,0,4,1,0,100,1,0.914,0,20,16,0
100894,743,74,86,2246.31,domestic,10554.35,0,3,0,0,100,1,0.9678,0,25,6,0
103745,669,339,60,276.39,international,2790.71,0,0,0,0,95,2,0.8965,0,24,19,0
106204,833,125,95,319.67,domestic,3001.24,0,1,0,0,100,1,0.9273,0,13,2,0
102156,690,164,94,5339.75,international,45899.48,0,0,0,0,85,0,0.8912,0,23,24,0
101954,664,696,96,4504.36,domestic,39971.1,0,0,0,0,100,2,0.833,0,11,13,0
101550,650,724,84,727.35,domestic,2594.48,0,1,0,0,95,1,0.9516,0,16,12,0
100296,833,359,84,1429.67,domestic,5599.91,0,2,0,0,98,0,0.9281,0,15,4,0
105631,684,538,70,2540.98,domestic,19557.99,0,3,0,0,98,1,0.9653,0,23,22,0
107639,424,2,28,11909.37,domestic,803.71,1,14,1,1,28,19,0.2029,1,90,82,1
102728,705,523,79,12817.18,domestic,29948.22,0,0,0,0,89,0,0.874,0,19,13,0
101707,812,190,89,838.43,domestic,12147.0,0,1,0,0,80,1,1.0,0,19,15,0
105531,724,1327,72,4653.7,domestic,48887.94,0,0,0,0,89,1,0.9524,0,7,23,0
104027,753,1154,70,4103.51,domestic,20236.87,0,0,0,0,82,2,0.8858,0,17,17,0
102753,735,463,92,1984.59,domestic,23519.13,0,4,0,0,81,0,0.904,0,30,13,0
100914,773,258,77,2007.98,domestic,27822.37,0,1,0,0,88,0,0.8551,0,25,12,0
103098,708,1172,77,415.89,domestic,4101.56,0,2,0,0,98,3,0.9345,0,30,19,0
104727,813,63,93,1452.72,international,7787.07,0,2,0,0,93,1,0.9291,0,24,26,0
104410,727,83,84,3647.1,domestic,13926.73,0,2,1,0,100,1,0.9758,0,23,8,0
101288,821,637,91,14018.12,domestic,44861.1,0,0,0,0,97,0,0.9168,0,15,20,0
104514,729,478,87,663.41,domestic,9925.85,0,1,0,0,100,1,0.972,0,23,6,0
102074,735,574,92,508.18,domestic,5849.0,0,1,0,0,82,2,0.9323,0,18,21,0
105841,757,1240,76,2004.61,domestic,21937.59,0,2,0,0,97,0,0.9228,0,21,20,0
104885,782,185,89,3031.75,domestic,38107.6,0,3,0,0,100,1,0.9128,0,18,16,0
102345,843,627,84,993.34,domestic,11544.21,0,0,0,0,97,1,0.8864,0,16,27,0
105959,749,1461,96,1318.6,domestic,9254.05,0,0,0,0,94,1,0.8387,0,16,12,0
102884,725,365,74,121.13,international,1411.06,0,1,0,0,87,1,0.9085,0,22,6,0
104544,668,333,89,390.53,domestic,1913.54,0,2,0,0,83,3,0.9068,0,31,21,0
103328,698,462,67,8000.45,domestic,20767.5,0,2,0,0,100,0,0.916,0,15,2,0
104416,735,98,86,449.86,domestic,5321.9,0,1,0,0,83,2,0.9222,0,24,22,0
100222,800,209,75,358.53,domestic,870.38,0,1,0,0,97,1,0.981,0,21,6,0
103035,788,524,93,3941.5,domestic,48744.01,0,1,1,0,89,0,0.9584,0,25,17,0
102326,770,68,87,2712.64,domestic,27176.36,0,2,0,0,95,1,0.872,0,29,21,0
106686,767,739,84,1828.71,domestic,15939.69,0,1,0,0,80,0,0.9469,0,16,10,0
107569,601,116,25,35028.39,domestic,7899.48,1,11,0,1,28,8,0.3197,1,64,77,1
107403,568,4,23,3607.85,domestic,292.29,1,24,1,1,19,10,0.1885,0,81,81,1
102567,718,1201,69,2811.88,domestic,26443.73,0,1,0,0,100,1,0.9426,0,12,16,0
106870,680,1014,74,11890.73,domestic,37720.52,0,2,0,0,99,0,0.8882,0,17,9,0
105925,759,80,79,678.17,domestic,6949.14,0,2,0,0,90,0,0.9318,0,24,25,0
104957,753,1435,83,835.48,domestic,2821.64,0,1,0,0,97,1,0.9709,0,11,9,0
107360,521,239,13,500,international,401.82,1,13,1,1,34,7,0.1587,1,78,76,1
102112,832,270,100,2505.07,domestic,17162.91,0,0,0,0,96,1,0.9223,0,18,16,0
107919,486,13,13,3966.23,international,1748.94,1,12,0,1,18,14,0.1262,1,83,90,1
107104,496,52,32,12365.3,domestic,3450.94,1,16,1,1,32,10,0.1491,1,73,67,1
107316,587,27,55,795.74,domestic,614.73,1,13,0,1,18,10,0.0575,1,67,79,1
101022,818,246,78,653.28,domestic,8205.72,0,3,0,0,98,1,0.9616,0,28,18,0
105985,829,236,88,3078.25,domestic,13588.23,0,1,0,0,94,0,0.9132,0,11,13,0
106565,650,103,71,3497.09,domestic,18627.55,0,0,0,0,96,1,0.936,0,22,14,0
105040,838,1234,100,608.77,international,8753.09,0,1,0,0,100,1,0.9432,0,10,14,0
106121,698,752,79,1004.8,domestic,9546.17,0,3,0,0,90,2,0.9247,0,17,7,0
101602,723,273,79,564.37,domestic,1539.65,0,0,0,0,98,1,0.9152,0,18,28,0
104268,858,478,91,1642.57,domestic,13032.85,0,0,0,1,93,0,0.9302,0,23,13,0
103879,711,367,91,919.43,domestic,6113.41,0,0,0,0,99,2,0.9729,0,17,2,0
104995,820,120,92,50,domestic,371.25,0,1,0,0,88,1,0.9518,0,17,20,0
101453,816,1177,86,4974.18,international,14538.59,0,0,0,0,99,0,0.9171,0,17,15,0
104426,822,1396,80,1997.35,domestic,4653.0,0,0,0,0,94,1,0.9212,0,19,7,0
104868,780,613,84,408.17,domestic,3456.73,0,1,0,0,92,1,0.9733,0,13,16,0
103149,828,133,81,3103.91,international,16781.18,0,1,0,0,100,0,0.897,0,26,16,0
101220,787,142,90,186.64,domestic,1622.64,0,0,0,0,86,0,0.9394,0,23,3,0
105632,827,162,90,1973.98,domestic,8598.45,0,1,0,0,100,0,0.8716,0,2,16,0
104083,818,922,92,492.58,domestic,4627.46,0,3,0,0,92,0,0.9367,0,32,7,0
104146,681,2497,81,3734.6,domestic,42639.16,0,1,0,0,94,1,0.9522,0,7,21,0
104294,713,70,84,1344.73,domestic,10131.48,0,0,0,0,95,1,0.9351,0,14,21,0
104129,900,2038,97,922.5,domestic,13762.79,0,1,0,0,100,1,0.9247,0,22,7,0
102623,794,407,83,12577.57,international,32639.4,0,2,0,0,83,2,0.9389,0,24,15,0
101580,820,571,95,1499.47,international,8362.14,0,1,0,0,98,1,0.8847,0,7,8,0
106785,720,776,70,3223.91,domestic,30061.46,0,1,0,0,90,0,0.9285,0,16,20,0
101746,687,241,81,171.81,domestic,2240.53,0,3,0,0,88,1,0.9233,0,19,26,0
103047,844,719,91,728.63,domestic,8905.77,0,1,0,0,90,1,0.9235,0,18,5,0
107817,479,14,19,3796.98,international,1735.67,1,10,1,1,28,7,0.3131,1,84,78,1
107487,688,362,65,3811.83,international,6657.8,0,7,0,1,50,5,0.2174,0,78,75,1
103710,800,485,91,1728.46,domestic,19439.16,0,1,0,0,94,2,0.8787,0,10,18,0
102382,759,350,81,1467.73,domestic,21532.88,0,1,0,0,100,4,0.9292,0,12,27,0
101651,750,1422,78,4367.58,domestic,24379.54,0,0,0,0,84,2,0.9627,0,16,12,0
104612,791,1778,88,583.39,domestic,5461.93,0,4,0,0,98,0,0.8688,0,11,25,0
106457,839,432,99,3911.39,domestic,31831.45,0,1,0,0,96,0,0.9224,0,12,22,0
104969,723,435,75,2894.69,international,11582.88,0,0,0,0,93,1,0.9382,0,22,8,0
107345,545,8,0,3206.26,international,626.05,1,16,0,1,24,12,0.2016,1,97,94,1
101136,836,642,86,704.75,domestic,3219.71,0,0,1,0,100,1,0.9307,0,0,25,0
101269,652,579,73,792.12,international,3706.68,0,1,0,0,95,0,0.9081,0,19,11,0
104601,716,487,75,149.92,domestic,1976.82,0,5,0,0,84,0,0.9508,0,31,5,0
105088,813,1197,84,315.59,domestic,4079.03,0,0,0,0,89,1,0.9966,0,12,12,0
107478,611,26,28,7143.09,international,3437.08,1,14,1,1,17,8,0.2387,1,86,76,1
106972,693,229,84,1040.46,domestic,3356.11,0,2,0,0,100,0,0.8408,0,26,21,0
104911,752,858,90,3452.06,domestic,18590.39,0,2,0,0,92,4,0.9592,0,21,26,0
106201,771,198,85,1480.59,domestic,12469.08,0,1,1,0,94,1,1.0,0,14,9,0
107809,582,527,49,5095.41,domestic,8589.08,0,14,1,1,35,7,0.0986,1,65,70,1
101895,807,1165,76,859.48,domestic,1419.3,0,3,0,0,87,0,0.9852,0,21,14,0
105167,806,350,77,2176.42,domestic,24452.26,0,1,0,0,82,0,0.9381,0,7,18,0
106164,853,193,92,1914.38,domestic,5551.6,0,2,0,0,97,1,0.9602,0,23,10,0
104113,691,799,79,9119.87,domestic,66278.5,0,0,0,0,82,1,0.8752,0,13,7,0
101218,786,720,83,5128.68,international,36323.76,0,1,0,0,87,1,0.9558,0,20,22,0
103375,876,569,84,3494.79,international,49025.68,0,2,0,0,87,1,0.9429,0,22,22,0
104429,741,142,76,9085.09,domestic,21899.44,0,1,0,0,89,2,0.9496,0,26,9,0
102982,807,658,99,790.94,international,6449.96,0,1,0,0,100,1,0.873,0,11,21,0
103207,710,1242,83,860.05,domestic,8598.87,0,0,0,0,100,3,0.932,0,13,22,0
103481,742,209,80,326.56,domestic,2001.74,0,0,0,0,95,1,0.8814,0,5,16,0
102506,769,526,85,3966.41,international,51447.29,0,2,0,0,86,1,1.0,0,18,20,0
102386,703,2360,67,2214.23,domestic,20463.6,0,1,0,0,94,1,0.9944,0,20,6,0
104078,746,347,89,6177.89,domestic,63506.33,0,0,0,1,90,0,0.9699,0,22,24,0
101166,790,483,99,1962.25,international,16152.12,0,2,0,0,92,1,0.9334,0,10,18,0
102406,802,1065,94,1010.71,domestic,7859.17,0,0,0,0,95,2,0.9774,0,15,3,0
102034,798,158,83,21477.53,domestic,60847.58,0,3,0,0,81,1,1.0,0,23,6,0
100972,793,1628,79,1600.51,domestic,19451.71,0,1,0,0,92,1,0.9117,0,26,18,0
101927,747,616,85,202.7,domestic,596.07,0,0,0,0,84,2,0.968,0,16,14,0
100017,668,829,78,556.7,domestic,7903.02,0,3,0,0,95,1,0.9119,0,28,23,0
102643,781,109,88,2136.89,domestic,10435.18,0,3,0,0,100,0,0.9838,0,18,7,0
104110,676,714,89,6704.39,domestic,39103.24,0,1,0,0,100,2,0.9428,0,4,4,0
102329,650,1059,68,1580.6,international,12507.09,0,3,0,0,92,0,0.8425,0,32,18,0
103673,766,173,93,1004.85,domestic,3806.71,0,2,0,1,91,0,0.9305,0,32,34,0
103725,776,488,90,5345.5,domestic,12284.56,0,2,0,0,94,1,0.9491,0,13,14,0
107319,458,64,33,8364.56,domestic,6929.38,1,8,1,1,29,11,0.15,1,78,85,1
100210,713,851,94,5414.32,domestic,14052.94,0,5,0,0,97,2,0.8805,0,28,15,0
104476,802,152,80,4199.16,domestic,45118.69,0,2,0,0,97,1,0.9563,0,24,13,0
102854,868,129,86,8884.26,domestic,13592.87,0,1,0,0,94,0,0.8882,0,7,32,0
105260,752,100,81,244.57,domestic,1975.16,0,2,0,0,92,0,0.9487,0,18,11,0
104632,791,134,83,857.23,domestic,4797.83,0,0,0,1,87,3,0.8883,0,28,11,0
102357,680,923,77,1055.75,domestic,9606.03,0,2,0,0,88,0,0.8422,0,18,18,0
105890,764,550,84,782.59,domestic,5601.11,0,1,0,0,84,1,0.8761,0,23,28,0
104500,791,328,95,1354.38,domestic,9309.57,0,0,0,1,86,0,0.8633,0,26,14,0
107573,520,138,27,2100.4,international,2084.2,1,11,0,1,48,7,0.4565,1,79,68,1
103898,900,509,75,3171.83,domestic,28741.49,0,1,0,0,100,1,0.9895,0,15,27,0
103167,752,1040,83,1191.57,domestic,6824.93,0,1,0,0,93,0,0.9237,0,14,18,0
104512,857,397,92,5231.23,domestic,9501.88,0,0,0,0,87,1,0.874,0,14,26,0
107156,583,26,15,29294.5,domestic,6982.2,1,10,0,1,25,10,0.1949,1,67,80,1
105683,766,597,85,547.38,domestic,4430.13,0,1,0,0,98,1,0.9207,0,23,6,0
102100,787,230,85,659.59,domestic,3793.31,0,1,0,0,99,2,0.9112,0,13,23,0
106225,784,446,91,1127.01,domestic,11644.05,0,1,0,0,100,0,0.8988,0,27,28,0
102098,750,305,84,770.12,domestic,4760.36,0,1,0,0,100,0,0.9675,0,13,9,0
105676,788,290,94,2030.58,domestic,7649.18,0,2,0,1,85,0,0.9092,0,32,11,0
103526,816,898,84,1750.27,domestic,18411.61,0,1,0,0,93,1,0.9517,0,21,27,0
102298,825,569,85,1421.48,domestic,6980.37,0,2,0,0,91,0,0.8884,0,16,18,0
102633,785,1686,83,4808.12,domestic,35892.19,0,1,0,0,88,1,0.9168,0,8,2,0
106065,679,293,85,578.29,domestic,2510.83,0,5,0,0,93,0,0.9906,0,25,0,0
105644,888,1170,91,1041.38,domestic,13861.88,0,1,0,0,100,1,0.9192,0,31,19,0
106148,853,86,100,7934.28,domestic,63208.29,0,2,0,0,98,2,0.977,0,24,22,0
100597,693,242,67,603.11,domestic,6770.28,0,2,0,0,77,1,0.9747,0,22,18,0
103395,738,126,97,2635.77,domestic,35889.36,0,0,0,0,83,0,0.878,0,20,12,0
103615,763,105,80,2673.38,domestic,4366.7,0,1,0,0,91,0,0.8653,0,20,18,0
107930,319,57,11,15161.74,international,9053.15,1,18,1,1,0,13,0.0866,1,73,77,1
102772,673,261,84,1471.89,domestic,19042.18,0,5,0,0,93,0,0.9573,0,37,13,0
104774,708,486,68,4804.1,domestic,49586.85,0,0,0,0,85,0,0.9393,0,21,16,0
107420,682,394,65,17212.61,international,9321.23,1,8,1,1,26,2,0.4184,0,67,86,1
102216,761,624,88,3191.59,domestic,5960.6,0,3,0,0,92,2,0.9078,0,31,21,0
107924,644,30,29,4569.18,international,2402.21,1,3,1,0,46,6,0.455,1,61,71,1
101990,722,153,75,876.61,domestic,5524.1,0,0,0,0,100,2,0.8749,0,28,21,0
107324,517,87,36,500,domestic,253.74,1,16,0,1,28,9,0.1772,1,77,95,1
102134,769,2753,87,777.05,international,6751.91,0,0,0,0,90,2,0.9128,0,0,14,0
100866,687,453,67,4000.72,international,38001.1,0,0,0,0,90,1,0.9232,0,7,16,0
100903,660,339,68,5489.24,international,20406.58,0,3,0,0,79,0,0.9315,0,23,30,0
103478,802,1154,80,1155.51,domestic,3354.94,0,1,0,0,89,2,0.9552,0,23,8,0
103508,761,177,87,14245.63,domestic,90188.04,0,1,0,0,100,1,0.855,0,22,27,0
105420,762,596,96,1321.93,domestic,6871.67,0,0,0,0,94,0,0.9617,0,15,5,0
107100,478,30,10,22800.77,international,8023.28,1,15,1,1,12,14,0.021,1,79,79,1
104506,683,300,84,877.56,domestic,3799.32,0,2,0,0,98,0,0.8793,0,18,21,0
101614,741,2030,80,537.91,domestic,1167.91,0,1,0,0,91,1,0.902,0,4,20,0
106108,805,241,81,1656.81,domestic,19672.0,0,0,0,0,85,1,0.9666,0,9,8,0
107687,464,8,13,5583.52,domestic,3190.35,1,12,1,1,22,21,0.1548,1,92,79,1
106095,727,572,87,161.39,domestic,267.75,0,1,0,0,91,0,0.957,0,28,31,0
104499,826,1077,85,4553.81,domestic,40348.64,0,4,0,0,100,1,0.8576,0,20,24,0
102595,744,121,67,17051.31,domestic,236460.99,0,1,0,0,96,0,0.9278,0,24,0,0
105276,750,752,76,108.9,domestic,691.93,0,0,0,0,93,1,0.9373,0,19,4,0
105940,819,91,94,4148.23,domestic,13091.97,0,0,0,0,94,1,0.9152,0,17,1,0
107456,567,59,37,3559.99,international,1859.59,1,9,1,1,30,13,0.167,1,79,80,1
102435,759,362,78,1004.88,domestic,14849.33,0,1,0,0,82,1,0.964,0,19,26,0
107675,547,97,50,26815.7,domestic,35106.48,0,9,1,1,22,9,0.356,1,82,71,1
103524,706,649,79,9736.07,domestic,56879.43,0,2,0,0,77,0,0.9436,0,32,7,0
103621,753,407,78,398.25,international,5801.5,0,0,0,0,100,0,0.9278,0,17,8,0
104608,812,1658,89,2226.46,domestic,6323.39,0,2,0,0,85,2,0.905,0,28,27,0
101963,695,107,78,467.07,international,1077.67,0,2,0,0,94,0,0.9269,0,14,22,0
104602,800,1796,91,5197.19,domestic,61294.82,0,1,0,0,100,0,0.9,0,18,21,0
104888,817,275,73,1484.59,domestic,9877.13,0,1,0,0,92,0,0.9289,0,9,11,0
105928,692,148,98,4136.47,domestic,17137.75,0,1,0,0,94,0,0.9499,0,12,14,0
102344,790,498,86,5383.04,domestic,17289.29,0,1,0,0,94,2,0.9507,0,12,21,0
107218,604,360,50,9179.76,international,3003.98,1,8,1,1,42,3,0.3283,0,84,65,1
104485,835,195,88,4580.45,domestic,54644.42,0,0,0,0,84,0,0.8946,0,20,8,0
105801,754,283,95,1228.08,international,6144.11,0,1,0,0,97,0,0.9644,0,18,7,0
106968,753,2150,83,6662.43,domestic,53497.92,0,1,0,0,88,1,0.9231,0,21,19,0
100479,827,376,87,769.55,domestic,4043.94,0,2,0,0,92,1,0.928,0,13,20,0
103033,727,684,77,5136.78,domestic,33715.32,0,2,0,0,97,1,0.9349,0,27,15,0
100434,737,244,84,2085.61,domestic,10675.48,0,1,0,0,87,3,0.9327,0,19,20,0
103975,802,1594,95,25872.24,domestic,52165.83,0,1,0,0,80,1,0.9258,0,7,11,0
101600,756,269,69,4240.47,international,45597.08,0,3,0,0,92,0,0.9436,0,17,6,0
101151,777,2026,79,4201.51,domestic,59259.68,0,1,0,0,88,0,0.9453,0,24,9,0
102031,831,502,91,3330.44,domestic,39758.51,0,3,0,0,95,1,0.9678,0,26,18,0
103772,702,1417,74,5911.98,international,37087.06,0,0,0,0,92,2,0.9633,0,8,7,0
106728,679,1340,83,7325.11,international,33580.93,0,0,0,0,96,0,0.9716,0,8,23,0
106812,746,277,76,731.09,international,8906.1,0,1,0,0,100,0,0.9729,0,16,17,0
100931,703,598,80,826.79,domestic,7582.34,0,5,0,0,96,2,0.8765,0,24,13,0
102956,773,923,74,506.79,domestic,5255.47,0,2,0,0,86,0,0.8915,0,17,10,0
102529,765,749,71,2035.62,domestic,3756.71,0,2,0,0,90,0,0.932,0,27,19,0
102404,731,263,77,1216.78,domestic,3883.73,0,2,0,0,96,0,0.8976,0,21,17,0
104327,679,488,78,3339.67,domestic,32048.75,0,0,0,0,92,1,0.9652,0,2,18,0
105714,793,129,60,3111.68,international,7115.39,0,0,0,0,96,1,0.9586,0,21,4,0
104646,816,947,75,3550.11,domestic,33987.07,0,3,0,0,92,0,0.8876,0,23,8,0
102604,682,2261,73,18230.68,domestic,231013.5,0,0,0,0,96,2,0.8304,0,11,12,0
107137,633,32,23,2307.63,international,666.72,1,20,1,0,32,15,0.1349,1,91,98,1
102751,898,736,81,201.36,international,564.9,0,1,0,0,98,1,0.8564,0,20,22,0
107488,396,47,23,14948.79,domestic,8926.53,1,20,1,1,9,11,0.0557,1,79,82,1
107262,679,490,57,12642.99,domestic,16769.99,0,13,1,1,27,8,0.3901,1,68,66,1
103066,857,1309,98,3806.23,domestic,47046.84,0,3,0,0,85,1,0.9413,0,14,17,0
107318,547,10,14,3057.48,international,614.83,1,23,1,1,29,15,0.1018,1,86,86,1
104278,816,120,90,2995.14,domestic,33730.09,0,1,0,0,92,0,0.9444,0,9,23,0
101879,728,308,81,17379.2,domestic,74912.97,0,1,0,0,100,1,0.875,0,15,10,0
107663,566,21,19,17586.12,international,6429.12,1,19,1,1,22,16,0.1457,1,86,85,1
106443,816,84,76,1351.25,international,10601.66,0,2,0,0,99,1,0.8756,0,19,21,0
102106,816,274,80,5746.5,domestic,83348.71,0,2,0,0,92,1,0.8611,0,27,18,0
105000,837,392,77,4373.25,domestic,65172.6,0,1,0,0,97,0,0.9129,0,21,15,0
107295,653,588,50,26347.22,international,28398.92,0,9,0,1,31,5,0.4911,0,79,73,1
100249,653,312,75,1080.01,domestic,15159.57,0,0,0,0,83,0,0.943,0,8,14,0
106170,733,1092,89,20665.64,domestic,264360.01,0,0,0,0,98,1,0.8756,0,15,19,0
103182,728,964,95,592.37,domestic,4042.93,0,3,0,0,90,1,0.9438,0,37,20,0
105616,825,396,78,164.7,domestic,326.76,0,4,1,0,97,0,0.9395,0,23,12,0
104497,725,220,94,945.05,domestic,4700.18,0,0,0,0,94,1,0.9337,0,30,7,0
107864,514,248,34,7960.16,domestic,11142.95,0,5,1,0,44,4,0.3573,1,60,74,1
106390,810,84,71,1006.7,domestic,5398.94,0,1,0,0,87,3,0.9371,0,13,31,0
106475,793,595,100,4970.08,international,17346.48,0,3,0,0,96,3,0.9158,0,25,30,0
100841,707,213,77,117.42,domestic,634.07,0,0,0,0,84,3,0.899,0,10,22,0
106476,899,1422,93,3930.92,domestic,15175.11,0,4,0,0,97,0,0.9135,0,29,20,0
107843,540,28,21,2151.35,international,945.01,1,10,0,1,7,14,0.0989,1,87,72,1
105028,823,275,77,783.78,domestic,10999.11,0,2,0,0,99,0,0.9591,0,23,7,0
100688,751,498,83,513.69,domestic,2451.66,0,0,0,0,100,2,0.8859,0,5,9,0
103803,766,1784,83,4078.62,domestic,47484.15,0,1,0,0,94,0,0.9207,0,18,16,0
102701,650,528,86,1774.29,domestic,17627.32,0,0,0,0,80,3,0.9275,0,10,22,0
106075,687,917,95,2656.1,domestic,23501.56,0,2,0,0,97,2,0.8569,0,33,23,0
103598,749,466,76,391.89,domestic,676.93,0,0,0,0,89,0,0.9194,0,13,12,0
100447,724,384,76,735.5,domestic,2443.49,0,0,0,0,83,1,0.9801,0,10,16,0
103099,673,203,68,3548.67,domestic,25892.1,0,0,0,0,78,1,0.9093,0,19,0,0
103269,690,724,89,2492.61,international,19887.79,0,0,1,0,100,0,0.9748,0,14,12,0
104175,697,525,67,2254.79,international,9701.92,0,0,0,0,96,0,0.9291,0,24,8,0
103734,754,135,76,1067.21,domestic,2502.08,0,4,0,0,96,1,0.9651,0,17,10,0
104547,852,1617,85,7824.22,international,47787.29,0,2,0,0,100,1,0.9377,0,20,24,0
107904,426,142,15,3726.19,domestic,1890.41,1,8,1,1,58,4,0.3024,1,84,66,1
102174,845,202,89,2994.12,domestic,15879.6,0,1,0,0,87,0,0.9282,0,13,22,0
101461,727,125,67,10313.08,domestic,42717.63,0,1,0,0,92,2,0.9474,0,17,21,0
106936,784,104,97,4885.95,domestic,39962.03,0,2,0,0,89,0,0.9288,0,7,10,0
107894,537,639,26,4596.9,domestic,4957.33,0,8,1,1,37,4,0.2326,1,74,66,1
102335,758,163,76,4823.78,international,62071.99,0,1,0,0,97,0,1.0,0,16,16,0
102251,747,1229,81,2930.53,domestic,39217.62,0,1,0,1,81,0,0.9047,0,23,26,0
105921,838,554,92,3124.34,domestic,16684.5,0,2,0,0,100,0,0.9377,0,19,3,0
101594,779,181,84,5059.61,domestic,12177.1,0,0,0,0,91,0,0.9268,0,10,8,0
107228,592,76,33,1172.33,domestic,164.91,1,12,1,1,20,4,0.0707,1,81,79,1
104563,744,322,79,141.38,domestic,1855.62,0,1,0,0,99,1,0.9291,0,18,25,0
105875,807,752,76,6602.91,domestic,72065.76,0,0,0,0,93,0,0.9639,0,20,10,0
103556,722,668,91,5207.43,international,43366.69,0,1,0,0,93,2,0.8791,0,7,18,0
103142,745,837,80,6210.33,international,39231.66,0,1,0,0,85,1,0.8734,0,19,7,0
101332,711,651,81,1426.09,domestic,11601.18,0,0,0,0,94,0,0.8572,0,21,12,0
101025,785,204,63,2750.36,domestic,6852.53,0,0,0,0,89,0,0.9035,0,6,16,0
103581,747,269,81,1472.55,domestic,17983.08,0,0,0,0,98,1,0.868,0,11,28,0
104133,807,464,92,259.97,international,521.45,0,1,0,0,77,0,0.9702,0,17,18,0
100585,729,473,81,16175.29,domestic,178654.8,0,0,0,0,100,0,0.9297,0,8,8,0
101687,826,1581,87,309.82,international,875.73,0,2,0,1,88,1,0.9254,0,22,15,0
101916,829,918,76,1500.11,domestic,11664.52,0,2,0,0,88,1,0.8983,0,20,7,0
107918,611,428,20,2754.01,domestic,2268.18,1,12,0,0,32,6,0.2304,0,67,88,1
103108,692,76,77,2987.58,domestic,26635.78,0,0,0,1,87,2,0.9325,0,20,6,0
101252,705,767,71,1578.72,domestic,9077.34,0,1,0,0,85,2,0.9531,0,15,14,0
